hazard_threshold,hazard_detection_recall,hazard_detection_macro_recall,minimum_hazard_class_recall,background_rejection_rate,background_false_alert_rate,speech_rejection_rate,cascade_hazard_exact_accuracy,cascade_hazard_exact_macro_recall,cascade_overall_accuracy
0.745,0.47244094488188976,0.49111111111111116,0.08333333333333333,0.9,0.1,1.0,0.452755905511811,0.47407407407407415,0.5962566844919787
0.75,0.4566929133858268,0.4774074074074074,0.08333333333333333,0.9166666666666666,0.08333333333333333,1.0,0.43700787401574803,0.46037037037037043,0.5909090909090909
0.755,0.44881889763779526,0.47074074074074074,0.06666666666666667,0.9166666666666666,0.08333333333333333,1.0,0.4330708661417323,0.457037037037037,0.5882352941176471
0.76,0.4330708661417323,0.4503703703703704,0.06666666666666667,0.9333333333333333,0.06666666666666667,1.0,0.421259842519685,0.44000000000000006,0.5855614973262032
0.765,0.4251968503937008,0.44333333333333336,0.06666666666666667,0.9333333333333333,0.06666666666666667,1.0,0.41338582677165353,0.4329629629629629,0.5802139037433155
0.77,0.39763779527559057,0.4188888888888888,0.05,0.9333333333333333,0.06666666666666667,1.0,0.3858267716535433,0.40851851851851856,0.5614973262032086
0.775,0.3858267716535433,0.40851851851851856,0.05,0.9416666666666667,0.058333333333333334,1.0,0.37401574803149606,0.3981481481481481,0.5561497326203209
0.78,0.37401574803149606,0.3985185185185185,0.03333333333333333,0.9416666666666667,0.058333333333333334,1.0,0.36220472440944884,0.38814814814814813,0.5481283422459893
0.785,0.3543307086614173,0.38185185185185183,0.016666666666666666,0.9416666666666667,0.058333333333333334,1.0,0.3464566929133858,0.3748148148148148,0.5374331550802139
0.79,0.3464566929133858,0.3748148148148148,0.016666666666666666,0.9416666666666667,0.058333333333333334,1.0,0.33858267716535434,0.36777777777777776,0.5320855614973262
0.795,0.3464566929133858,0.3748148148148148,0.016666666666666666,0.95,0.05,1.0,0.33858267716535434,0.36777777777777776,0.5347593582887701
0.8,0.3425196850393701,0.3714814814814814,0.016666666666666666,0.9583333333333334,0.041666666666666664,1.0,0.3346456692913386,0.3644444444444444,0.5347593582887701
0.805,0.33858267716535434,0.3681481481481481,0.016666666666666666,0.9583333333333334,0.041666666666666664,1.0,0.33070866141732286,0.36111111111111105,0.5320855614973262
0.81,0.33070866141732286,0.3548148148148148,0.016666666666666666,0.9666666666666667,0.03333333333333333,1.0,0.3228346456692913,0.3477777777777778,0.5294117647058824
0.815,0.3110236220472441,0.3377777777777778,0.016666666666666666,0.975,0.025,1.0,0.3031496062992126,0.3307407407407407,0.5187165775401069
0.82,0.2992125984251969,0.32703703703703707,0.016666666666666666,0.975,0.025,1.0,0.29133858267716534,0.32,0.5106951871657754
0.825,0.2952755905511811,0.32333333333333336,0.016666666666666666,0.975,0.025,1.0,0.2874015748031496,0.3162962962962963,0.5080213903743316
0.83,0.29133858267716534,0.32,0.016666666666666666,0.9833333333333333,0.016666666666666666,1.0,0.28346456692913385,0.312962962962963,0.5080213903743316
0.835,0.27165354330708663,0.302962962962963,0.016666666666666666,0.9833333333333333,0.016666666666666666,1.0,0.2637795275590551,0.2959259259259259,0.4946524064171123
0.84,0.2637795275590551,0.295925925925926,0.016666666666666666,0.9833333333333333,0.016666666666666666,1.0,0.2559055118110236,0.2888888888888889,0.4893048128342246
0.845,0.24803149606299213,0.26925925925925925,0.016666666666666666,0.9833333333333333,0.016666666666666666,1.0,0.2440944881889764,0.26555555555555554,0.48128342245989303
0.85,0.2283464566929134,0.25222222222222224,0.016666666666666666,0.9833333333333333,0.016666666666666666,1.0,0.22440944881889763,0.2485185185185185,0.4679144385026738
0.855,0.21653543307086615,0.24148148148148146,0.016666666666666666,0.9916666666666667,0.008333333333333333,1.0,0.2125984251968504,0.23777777777777778,0.4625668449197861
0.86,0.20078740157480315,0.22777777777777777,0.0,0.9916666666666667,0.008333333333333333,1.0,0.1968503937007874,0.2240740740740741,0.45187165775401067
0.865,0.1968503937007874,0.22444444444444445,0.0,0.9916666666666667,0.008333333333333333,1.0,0.19291338582677164,0.22074074074074074,0.44919786096256686
0.87,0.19291338582677164,0.22074074074074074,0.0,0.9916666666666667,0.008333333333333333,1.0,0.1889763779527559,0.217037037037037,0.446524064171123
0.875,0.18110236220472442,0.21000000000000002,0.0,0.9916666666666667,0.008333333333333333,1.0,0.18110236220472442,0.21000000000000002,0.4411764705882353
0.88,0.1732283464566929,0.2033333333333333,0.0,0.9916666666666667,0.008333333333333333,1.0,0.1732283464566929,0.2033333333333333,0.4358288770053476
0.885,0.15748031496062992,0.18888888888888888,0.0,1.0,0.0,1.0,0.15748031496062992,0.18888888888888888,0.42780748663101603
