hazard_threshold,hazard_detection_recall,hazard_detection_macro_recall,minimum_hazard_class_recall,background_rejection_rate,background_false_alert_rate,speech_rejection_rate,cascade_hazard_exact_accuracy,cascade_hazard_exact_macro_recall,cascade_overall_accuracy
0.52,0.9395604395604396,0.9290740740740742,0.8703703703703703,0.5916666666666667,0.4083333333333333,0.8333333333333334,0.9065934065934066,0.9003703703703703,0.7814569536423841
0.525,0.9340659340659341,0.924074074074074,0.8703703703703703,0.6,0.4,0.8333333333333334,0.9010989010989011,0.8953703703703704,0.7814569536423841
0.53,0.9230769230769231,0.9166666666666667,0.8333333333333334,0.6083333333333333,0.39166666666666666,0.8333333333333334,0.8901098901098901,0.887962962962963,0.7781456953642384
0.535,0.9230769230769231,0.9166666666666667,0.8333333333333334,0.6083333333333333,0.39166666666666666,0.8333333333333334,0.8901098901098901,0.887962962962963,0.7781456953642384
0.54,0.9230769230769231,0.9166666666666667,0.8333333333333334,0.6166666666666667,0.38333333333333336,0.8333333333333334,0.8901098901098901,0.887962962962963,0.7814569536423841
0.545,0.9120879120879121,0.9083333333333334,0.8333333333333334,0.6166666666666667,0.38333333333333336,0.8333333333333334,0.8791208791208791,0.8796296296296295,0.7748344370860927
0.55,0.9120879120879121,0.9083333333333334,0.8333333333333334,0.625,0.375,0.8333333333333334,0.8791208791208791,0.8796296296296295,0.7781456953642384
0.555,0.9120879120879121,0.9083333333333334,0.8333333333333334,0.6333333333333333,0.36666666666666664,0.8333333333333334,0.8791208791208791,0.8796296296296295,0.7814569536423841
0.56,0.9010989010989011,0.8933333333333333,0.8333333333333334,0.6333333333333333,0.36666666666666664,0.8333333333333334,0.8681318681318682,0.8646296296296295,0.7748344370860927
0.565,0.8956043956043956,0.8833333333333334,0.8333333333333334,0.6416666666666667,0.35833333333333334,0.875,0.8626373626373627,0.8546296296296296,0.7748344370860927
0.57,0.8956043956043956,0.8833333333333334,0.8333333333333334,0.6416666666666667,0.35833333333333334,0.875,0.8626373626373627,0.8546296296296296,0.7748344370860927
0.575,0.8901098901098901,0.8800000000000001,0.8333333333333334,0.6416666666666667,0.35833333333333334,0.875,0.8571428571428571,0.8512962962962962,0.7715231788079471
0.58,0.8846153846153846,0.875,0.8333333333333334,0.6416666666666667,0.35833333333333334,0.875,0.8571428571428571,0.8512962962962962,0.7715231788079471
0.585,0.8846153846153846,0.875,0.8333333333333334,0.6416666666666667,0.35833333333333334,0.875,0.8571428571428571,0.8512962962962962,0.7715231788079471
0.59,0.8791208791208791,0.8712962962962963,0.8148148148148148,0.65,0.35,0.875,0.8516483516483516,0.8475925925925927,0.7715231788079471
